Date [Sys,Time [Sys,Applicatio,User,Client ID,Keep,Runtime I,Exception,Canceled,Index of W,Transacti
2026-01-18,19:15:34,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-01-18,19:16:44,prdapp03_PRD_00,FI_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-01-18,19:17:18,prdapp01_PRD_00,FI_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-01-18,19:18:42,prdapp01_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-01-18,19:19:02,prdapp03_PRD_00,SAPSYS,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-01-18,19:19:13,prdapp01_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-01-18,19:19:22,prdapp02_PRD_00,DDIC,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,5,RFC
2026-01-18,19:19:36,prdapp03_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-01-18,19:19:46,prdapp03_PRD_00,RFC_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-01-18,19:19:48,prdapp03_PRD_00,ADMIN,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-01-18,19:19:53,prdapp02_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-01-18,19:20:02,prdapp03_PRD_00,ADMIN,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-01-18,19:20:09,prdapp01_PRD_00,ADMIN,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,0,RFC
2026-01-18,19:22:50,prdapp02_PRD_00,SAPSYS,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-01-18,19:24:51,prdapp01_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-01-18,19:24:55,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,15,RFC
2026-01-18,19:26:16,prdapp02_PRD_00,MM_USER,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-01-18,19:27:27,prdapp01_PRD_00,ADMIN,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-01-18,19:27:34,prdapp01_PRD_00,DDIC,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-01-18,19:27:43,prdapp02_PRD_00,DDIC,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,16,RFC
2026-01-18,19:27:58,prdapp02_PRD_00,FI_USER,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,5,RFC
2026-01-18,19:28:41,prdapp03_PRD_00,FI_USER,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-01-18,19:29:14,prdapp01_PRD_00,SAPSYS,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,12,RFC
2026-01-18,19:29:27,prdapp03_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-01-18,19:29:31,prdapp03_PRD_00,SAPSYS,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,1,RFC
2026-01-18,19:30:57,prdapp02_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-01-18,19:31:40,prdapp03_PRD_00,RFC_USER,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-01-18,19:34:07,prdapp01_PRD_00,DDIC,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,6,RFC
2026-01-18,19:34:12,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-01-18,19:34:17,prdapp01_PRD_00,MM_USER,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,0,RFC
2026-01-18,19:35:02,prdapp02_PRD_00,SAPSYS,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-01-18,19:35:20,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,0,RFC
2026-01-18,19:35:25,prdapp01_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,15,RFC
2026-01-18,19:35:57,prdapp01_PRD_00,DDIC,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,18,RFC
2026-01-18,19:36:26,prdapp02_PRD_00,DDIC,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-01-18,19:38:47,prdapp02_PRD_00,FI_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-01-18,19:39:11,prdapp02_PRD_00,DDIC,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,11,RFC
2026-01-18,19:39:42,prdapp02_PRD_00,ADMIN,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-01-18,19:41:10,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-01-18,19:41:41,prdapp01_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-01-18,19:41:43,prdapp01_PRD_00,FI_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,7,RFC
2026-01-18,19:41:43,prdapp01_PRD_00,RFC_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-01-18,19:41:54,prdapp02_PRD_00,SAPSYS,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,19,RFC
2026-01-18,19:42:25,prdapp02_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,8,RFC
2026-01-18,19:42:25,prdapp03_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-01-18,19:43:53,prdapp02_PRD_00,FI_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-01-18,19:44:17,prdapp01_PRD_00,DDIC,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-01-18,19:44:29,prdapp02_PRD_00,MM_USER,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,19,RFC
2026-01-18,19:44:43,prdapp03_PRD_00,SAPSYS,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,8,RFC
2026-01-18,19:45:10,prdapp02_PRD_00,ADMIN,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,9,RFC
2026-01-18,19:46:46,prdapp01_PRD_00,RFC_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-01-18,19:47:08,prdapp01_PRD_00,MM_USER,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-01-18,19:47:25,prdapp01_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-01-18,19:48:37,prdapp01_PRD_00,RFC_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,15,RFC
2026-01-18,19:48:41,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-01-18,19:49:15,prdapp01_PRD_00,ADMIN,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-01-18,19:49:49,prdapp03_PRD_00,FI_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-01-18,19:50:09,prdapp03_PRD_00,FI_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-01-18,19:50:16,prdapp02_PRD_00,DDIC,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-01-18,19:50:45,prdapp01_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-01-18,19:51:08,prdapp02_PRD_00,MM_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-01-18,19:51:11,prdapp01_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-01-18,19:51:11,prdapp02_PRD_00,RFC_USER,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-01-18,19:51:42,prdapp01_PRD_00,FI_USER,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-01-18,19:53:21,prdapp03_PRD_00,BATCHUSR,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-01-18,19:53:22,prdapp03_PRD_00,ALEREMOTE,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,19,RFC
2026-01-18,19:54:32,prdapp03_PRD_00,ALEREMOTE,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,11,RFC
2026-01-18,19:54:42,prdapp02_PRD_00,FI_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-01-18,19:55:19,prdapp01_PRD_00,FI_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-01-18,19:55:20,prdapp01_PRD_00,ADMIN,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-01-18,19:58:03,prdapp03_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,19,RFC
2026-01-18,19:58:27,prdapp01_PRD_00,DDIC,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-01-18,19:58:30,prdapp01_PRD_00,FI_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-01-18,19:58:45,prdapp01_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-01-18,19:59:03,prdapp02_PRD_00,ADMIN,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-01-18,19:59:20,prdapp02_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,0,RFC
2026-01-19,00:03:32,prdapp01_PRD_00,ALEREMOTE,200,No,SNC_ERROR,None,SAPMSSY1,14,RFC
2026-01-19,01:40:40,prdapp02_PRD_00,RFC_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM37
2026-01-19,03:10:04,prdapp02_PRD_00,ALEREMOTE,200,No,CX_SY_OPEN_SQL_DB,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SE38
2026-01-19,05:38:26,prdapp03_PRD_00,ALEREMOTE,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,19,SM12
2026-01-19,11:39:33,prdapp03_PRD_00,ALEREMOTE,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM37
2026-01-19,14:00:54,prdapp03_PRD_00,SAPSYS,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,17,SE38
2026-01-19,14:21:33,prdapp03_PRD_00,MM_USER,200,No,TSV_TNEW_PAGE_ALLOC_FAILED,CX_SY_RESOURCES,SAPLKKBL,1,SM37
2026-01-19,16:23:36,prdapp01_PRD_00,BATCHUSR,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,0,SE38
2026-01-19,17:38:02,prdapp01_PRD_00,RFC_USER,300,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,13,SM12
2026-01-19,22:29:01,prdapp02_PRD_00,MM_USER,100,No,SYSTEM_MSG_SERVER_LOST,None,SAPMSSY0,12,SM50
2026-01-20,02:00:40,prdapp03_PRD_00,BATCHUSR,300,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,1,SE38
2026-01-20,02:06:12,prdapp01_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SINGLE_LOGIN_REJ,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-01-20,03:54:01,prdapp02_PRD_00,FI_USER,100,No,TSV_TNEW_PAGE_ALLOC_FAILED,CX_SY_RESOURCES,SAPLKKBL,4,SM37
2026-01-20,08:23:24,prdapp02_PRD_00,MM_USER,200,No,RFC_NO_AUTHORITY,CX_SY_NO_AUTHORITY,SAPMSSY1,2,RFC
2026-01-20,10:13:56,prdapp02_PRD_00,BATCHUSR,300,No,SYSTEM_NO_MORE_PAGING,None,SAPMSSY0,15,SE38
2026-01-20,10:16:31,prdapp01_PRD_00,DDIC,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,4,SM12
2026-01-20,11:56:56,prdapp02_PRD_00,MM_USER,300,No,RESIZE_EM_ALLOC_ERROR,None,SAPMSSY0,14,SE38
2026-01-20,17:00:16,prdapp03_PRD_00,RFC_USER,100,No,SYSTEM_BUFFER_FAILURE,None,SAPMSSY0,0,SE38
2026-01-20,19:26:11,prdapp01_PRD_00,FI_USER,300,No,CX_SY_OPEN_SQL_DB,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SE38
2026-01-20,20:32:25,prdapp02_PRD_00,BATCHUSR,200,No,DBIF_RSQL_INVALID_RSQL,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SE38
2026-01-20,21:34:48,prdapp02_PRD_00,SAPSYS,300,No,SYSTEM_BUFFER_FAILURE,None,SAPMSSY0,15,SE38
2026-01-20,22:54:20,prdapp02_PRD_00,RFC_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-01-21,02:47:51,prdapp03_PRD_00,BATCHUSR,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-01-21,04:22:49,prdapp03_PRD_00,ADMIN,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,3,SE38
2026-01-21,04:33:10,prdapp02_PRD_00,ALEREMOTE,100,No,SYSTEM_NO_MEM_IN_SHM,None,SAPMSSY0,20,SE38
2026-01-21,04:47:46,prdapp03_PRD_00,ADMIN,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-21,05:16:58,prdapp01_PRD_00,BATCHUSR,200,No,TSV_TNEW_PAGE_ALLOC_FAILED,CX_SY_RESOURCES,SAPLKKBL,17,SM37
2026-01-21,11:26:10,prdapp02_PRD_00,BATCHUSR,200,No,RESIZE_EM_ALLOC_ERROR,None,SAPMSSY0,1,SE38
2026-01-21,12:10:49,prdapp01_PRD_00,RFC_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,5,SE38
2026-01-21,12:48:29,prdapp03_PRD_00,DDIC,100,No,CX_SY_OPEN_SQL_DB,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SE38
2026-01-21,17:01:28,prdapp01_PRD_00,BATCHUSR,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SM37
2026-01-21,17:01:52,prdapp03_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SE38
2026-01-21,17:02:33,prdapp03_PRD_00,FI_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM37
2026-01-21,17:03:06,prdapp03_PRD_00,FI_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SM50
2026-01-21,17:09:54,prdapp02_PRD_00,ALEREMOTE,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,14,SE38
2026-01-21,17:10:29,prdapp02_PRD_00,ALEREMOTE,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM50
2026-01-21,17:12:22,prdapp02_PRD_00,RFC_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,18,SE38
2026-01-21,17:16:11,prdapp01_PRD_00,MM_USER,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SM37
2026-01-21,17:17:38,prdapp02_PRD_00,ALEREMOTE,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SE38
2026-01-21,17:17:58,prdapp02_PRD_00,ALEREMOTE,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,18,SE38
2026-01-21,17:19:20,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SM50
2026-01-21,17:19:49,prdapp02_PRD_00,SAPSYS,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SE38
2026-01-21,17:19:53,prdapp02_PRD_00,FI_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,14,SE38
2026-01-21,17:20:03,prdapp02_PRD_00,RFC_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM37
2026-01-21,17:20:51,prdapp01_PRD_00,BATCHUSR,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SE38
2026-01-21,17:20:59,prdapp02_PRD_00,FI_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,0,SE38
2026-01-21,17:21:41,prdapp02_PRD_00,BATCHUSR,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SE38
2026-01-21,17:22:10,prdapp03_PRD_00,SAPSYS,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM50
2026-01-21,17:23:20,prdapp02_PRD_00,DDIC,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SE38
2026-01-21,17:25:59,prdapp01_PRD_00,FI_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-01-21,17:29:40,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SE38
2026-01-21,17:29:59,prdapp01_PRD_00,BATCHUSR,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM50
2026-01-21,17:31:42,prdapp02_PRD_00,SAPSYS,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM50
2026-01-21,17:35:31,prdapp02_PRD_00,DDIC,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM37
2026-01-21,17:36:39,prdapp01_PRD_00,ADMIN,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SE38
2026-01-21,17:38:04,prdapp02_PRD_00,RFC_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SE38
2026-01-21,17:38:22,prdapp02_PRD_00,RFC_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-01-21,17:39:20,prdapp02_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,11,SE38
2026-01-21,17:40:01,prdapp03_PRD_00,BATCHUSR,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM37
2026-01-21,17:41:42,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SM50
2026-01-21,17:45:25,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-01-21,17:46:21,prdapp01_PRD_00,ALEREMOTE,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,18,SE38
2026-01-21,17:46:22,prdapp01_PRD_00,BATCHUSR,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SM37
2026-01-21,17:50:42,prdapp03_PRD_00,SAPSYS,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SM50
2026-01-21,17:50:58,prdapp01_PRD_00,SAPSYS,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SM37
2026-01-21,17:51:10,prdapp03_PRD_00,DDIC,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SM37
2026-01-21,17:52:15,prdapp01_PRD_00,DDIC,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,17,SM37
2026-01-21,17:54:23,prdapp02_PRD_00,FI_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SM50
2026-01-21,17:54:31,prdapp01_PRD_00,ADMIN,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM37
2026-01-21,17:55:27,prdapp01_PRD_00,ADMIN,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SE38
2026-01-21,17:55:50,prdapp03_PRD_00,MM_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,6,SE38
2026-01-21,17:56:29,prdapp03_PRD_00,SAPSYS,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,13,SE38
2026-01-21,17:57:25,prdapp01_PRD_00,MM_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,12,SE38
2026-01-21,17:58:08,prdapp03_PRD_00,MM_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM37
2026-01-21,17:58:38,prdapp02_PRD_00,DDIC,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM50
2026-01-21,18:00:24,prdapp02_PRD_00,DDIC,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-01-21,18:00:31,prdapp02_PRD_00,MM_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SM37
2026-01-21,18:00:36,prdapp03_PRD_00,ADMIN,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-01-21,18:01:21,prdapp03_PRD_00,BATCHUSR,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM37
2026-01-21,18:02:03,prdapp02_PRD_00,DDIC,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-21,18:02:22,prdapp01_PRD_00,FI_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-01-21,18:04:06,prdapp03_PRD_00,RFC_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,16,SE38
2026-01-21,18:04:07,prdapp03_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,15,SE38
2026-01-21,18:09:53,prdapp02_PRD_00,MM_USER,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,5,SE38
2026-01-21,18:10:04,prdapp02_PRD_00,FI_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SM50
2026-01-21,18:13:01,prdapp01_PRD_00,MM_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-01-21,18:18:53,prdapp01_PRD_00,MM_USER,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM50
2026-01-21,18:20:28,prdapp02_PRD_00,FI_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SE38
2026-01-21,18:28:41,prdapp01_PRD_00,FI_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,16,SE38
