Item,Date,Hour,Server,Category,Percentage_Used[%],Freespace[MB]
/db2/log,2026-03-02,20,prdapp02,Database Log,53.25,122552.32
/db2/data,2026-03-02,20,prdapp01,Database Data,64.42,373083.34
/sapmnt,2026-03-02,21,prdapp03,Application Server,67.51,85170.59
/sapmnt,2026-03-02,21,prdapp03,Application Server,69.39,80242.28
/usr/sap/trans,2026-03-02,21,prdapp02,Application Server,52.16,250819.38
/sapmnt,2026-03-02,21,prdapp03,Application Server,48.81,134191.51
/db2/log,2026-03-02,21,prdapp02,Database Log,58.66,108370.33
/db2/data,2026-03-02,21,prdapp01,Database Data,56.02,461163.72
/sapmnt,2026-03-02,21,prdapp01,Application Server,45.45,142999.55
/sapmnt,2026-03-02,22,prdapp02,Application Server,72.52,72037.17
/db2/data,2026-03-02,22,prdapp03,Database Data,68.74,327784.86
/usr/sap/trans,2026-03-02,22,prdapp01,Application Server,72.77,142763.62
/db2/data,2026-03-02,22,prdapp01,Database Data,50.64,517577.11
/db2/data,2026-03-02,22,prdapp02,Database Data,64.0,377487.36
/sapmnt,2026-03-02,22,prdapp01,Application Server,72.73,71486.67
/db2/data,2026-03-02,22,prdapp01,Database Data,53.93,483078.96
/usr/sap/trans,2026-03-02,23,prdapp03,Application Server,63.9,189267.97
/db2/log,2026-03-02,23,prdapp02,Database Log,46.92,139146.04
/sapmnt,2026-03-02,23,prdapp02,Application Server,65.66,90020.25
/db2/log,2026-03-02,23,prdapp01,Database Log,44.94,144336.49
/sapmnt,2026-03-02,23,prdapp01,Application Server,49.08,133483.72
/sapmnt,2026-03-02,23,prdapp01,Application Server,72.32,72561.46
/db2/data,2026-03-02,23,prdapp03,Database Data,39.52,634178.76
/db2/log,2026-03-03,0,prdapp03,Database Log,53.93,120769.74
/db2/data,2026-03-03,0,prdapp02,Database Data,69.03,324743.99
/db2/data,2026-03-03,0,prdapp03,Database Data,61.92,399297.74
/db2/data,2026-03-03,0,prdapp02,Database Data,60.9,409993.22
/db2/data,2026-03-03,0,prdapp03,Database Data,69.02,324848.84
/db2/log,2026-03-03,0,prdapp03,Database Log,39.91,157522.33
/db2/data,2026-03-03,0,prdapp01,Database Data,49.8,526385.15
/sapmnt,2026-03-03,1,prdapp03,Application Server,30.51,182163.87
/usr/sap/trans,2026-03-03,1,prdapp02,Application Server,53.99,241224.91
/usr/sap/trans,2026-03-03,1,prdapp03,Application Server,73.73,137730.46
/db2/log,2026-03-03,1,prdapp01,Database Log,64.47,93139.76
/usr/sap/trans,2026-03-03,1,prdapp01,Application Server,34.39,343985.36
/usr/sap/trans,2026-03-03,1,prdapp02,Application Server,31.04,361549.0
/sapmnt,2026-03-03,2,prdapp02,Application Server,40.27,156578.61
/usr/sap/trans,2026-03-03,2,prdapp01,Application Server,66.03,178100.63
/usr/sap/trans,2026-03-03,2,prdapp01,Application Server,69.35,160694.27
/sapmnt,2026-03-03,2,prdapp02,Application Server,64.45,93192.19
/db2/log,2026-03-03,2,prdapp02,Database Log,57.76,110729.63
/db2/log,2026-03-03,2,prdapp01,Database Log,39.96,157391.26
/sapmnt,2026-03-03,2,prdapp03,Application Server,66.93,86691.02
/sapmnt,2026-03-03,3,prdapp03,Application Server,44.92,144388.92
/sapmnt,2026-03-03,3,prdapp03,Application Server,41.33,153799.88
/sapmnt,2026-03-03,3,prdapp03,Application Server,34.36,172071.32
/sapmnt,2026-03-03,3,prdapp02,Application Server,63.83,94817.48
/sapmnt,2026-03-03,3,prdapp01,Application Server,64.14,94004.84
/sapmnt,2026-03-03,3,prdapp01,Application Server,49.58,132173.0
/db2/data,2026-03-03,3,prdapp03,Database Data,45.05,576192.51
/sapmnt,2026-03-03,4,prdapp02,Application Server,46.67,139801.4
/db2/log,2026-03-03,4,prdapp01,Database Log,41.72,152777.52
/db2/log,2026-03-03,4,prdapp03,Database Log,52.6,124256.26
/usr/sap/trans,2026-03-03,4,prdapp02,Application Server,57.31,223818.55
/db2/data,2026-03-03,4,prdapp01,Database Data,55.66,464938.6
/db2/log,2026-03-03,4,prdapp01,Database Log,70.83,76467.4
/db2/log,2026-03-03,4,prdapp02,Database Log,32.66,176527.77
/db2/log,2026-03-03,5,prdapp02,Database Log,61.2,101711.87
/db2/data,2026-03-03,5,prdapp02,Database Data,55.44,467245.47
/sapmnt,2026-03-03,5,prdapp03,Application Server,71.74,74081.89
/sapmnt,2026-03-03,5,prdapp03,Application Server,69.67,79508.28
/db2/log,2026-03-03,5,prdapp01,Database Log,55.08,117755.08
/db2/data,2026-03-03,5,prdapp02,Database Data,31.41,719218.28
/db2/log,2026-03-03,5,prdapp01,Database Log,67.44,85354.09
/sapmnt,2026-03-03,6,prdapp01,Application Server,31.26,180197.79
/usr/sap/trans,2026-03-03,6,prdapp03,Application Server,64.87,184182.37
/usr/sap/trans,2026-03-03,6,prdapp01,Application Server,52.29,250137.8
/usr/sap/trans,2026-03-03,6,prdapp03,Application Server,44.64,290245.84
/usr/sap/trans,2026-03-03,6,prdapp03,Application Server,71.12,151414.37
/db2/log,2026-03-03,6,prdapp03,Database Log,69.61,79665.56
/db2/log,2026-03-03,6,prdapp03,Database Log,30.13,183160.01
/db2/data,2026-03-03,7,prdapp02,Database Data,62.29,395418.01
/usr/sap/trans,2026-03-03,7,prdapp01,Application Server,74.04,136105.16
/usr/sap/trans,2026-03-03,7,prdapp01,Application Server,44.28,292133.27
/db2/data,2026-03-03,7,prdapp03,Database Data,37.61,654206.57
/db2/data,2026-03-03,7,prdapp03,Database Data,41.58,612578.1
/sapmnt,2026-03-03,7,prdapp03,Application Server,71.64,74344.04
/usr/sap/trans,2026-03-03,7,prdapp02,Application Server,68.54,164941.0
/sapmnt,2026-03-03,8,prdapp02,Application Server,52.08,125619.4
/db2/data,2026-03-03,8,prdapp02,Database Data,62.2,396361.73
/sapmnt,2026-03-03,8,prdapp03,Application Server,69.22,80687.92
/db2/data,2026-03-03,8,prdapp02,Database Data,56.83,452670.26
/db2/log,2026-03-03,8,prdapp03,Database Log,61.14,101869.16
/sapmnt,2026-03-03,8,prdapp01,Application Server,74.11,67869.08
/db2/log,2026-03-03,8,prdapp01,Database Log,50.45,129892.35
/usr/sap/trans,2026-03-03,9,prdapp03,Application Server,37.06,329986.87
/sapmnt,2026-03-03,9,prdapp02,Application Server,40.59,155739.75
/db2/log,2026-03-03,9,prdapp02,Database Log,39.54,158492.26
/db2/data,2026-03-03,9,prdapp03,Database Data,40.04,628726.17
/db2/log,2026-03-03,9,prdapp02,Database Log,53.5,121896.96
/usr/sap/trans,2026-03-03,9,prdapp01,Application Server,37.07,329934.44
/db2/data,2026-03-03,9,prdapp01,Database Data,46.05,565706.75
/db2/log,2026-03-03,10,prdapp01,Database Log,46.58,140037.32
/sapmnt,2026-03-03,10,prdapp02,Application Server,44.74,144860.77
/db2/data,2026-03-03,10,prdapp01,Database Data,32.27,710200.52
/sapmnt,2026-03-03,10,prdapp01,Application Server,30.14,183133.8
/db2/log,2026-03-03,10,prdapp02,Database Log,48.62,134689.59
/db2/log,2026-03-03,10,prdapp02,Database Log,70.83,76467.4
/usr/sap/trans,2026-03-03,10,prdapp03,Application Server,62.56,196293.43
/sapmnt,2026-03-03,11,prdapp03,Application Server,56.4,114294.78
/usr/sap/trans,2026-03-03,11,prdapp03,Application Server,64.08,188324.25
/sapmnt,2026-03-03,11,prdapp02,Application Server,46.98,138988.75
/usr/sap/trans,2026-03-03,11,prdapp02,Application Server,56.91,225915.7
/db2/data,2026-03-03,11,prdapp02,Database Data,58.82,431803.6
/usr/sap/trans,2026-03-03,11,prdapp01,Application Server,41.66,305869.62
/db2/data,2026-03-03,11,prdapp03,Database Data,69.53,319501.11
/usr/sap/trans,2026-03-03,12,prdapp01,Application Server,50.01,262091.57
/db2/data,2026-03-03,12,prdapp01,Database Data,69.85,316145.66
/db2/data,2026-03-03,12,prdapp03,Database Data,61.87,399822.03
/db2/data,2026-03-03,12,prdapp03,Database Data,49.74,527014.3
/db2/log,2026-03-03,12,prdapp01,Database Log,42.73,150129.87
/db2/data,2026-03-03,12,prdapp01,Database Data,42.17,606391.5
/db2/log,2026-03-03,13,prdapp02,Database Log,70.67,76886.84
/sapmnt,2026-03-03,13,prdapp02,Application Server,42.47,150811.44
/db2/data,2026-03-03,13,prdapp02,Database Data,62.95,388497.41
/db2/data,2026-03-03,13,prdapp02,Database Data,39.72,632081.61
/usr/sap/trans,2026-03-03,13,prdapp03,Application Server,49.15,266600.45
/db2/data,2026-03-03,13,prdapp03,Database Data,37.38,656618.29
/db2/log,2026-03-03,13,prdapp03,Database Log,67.75,84541.44
/db2/data,2026-03-03,14,prdapp03,Database Data,51.39,509712.79
/db2/log,2026-03-03,14,prdapp02,Database Log,49.45,132513.79
/db2/log,2026-03-03,14,prdapp01,Database Log,43.16,149002.65
/usr/sap/trans,2026-03-03,14,prdapp01,Application Server,66.25,176947.2
/db2/data,2026-03-03,14,prdapp03,Database Data,58.53,434844.47
/usr/sap/trans,2026-03-03,14,prdapp02,Application Server,32.21,355414.84
/usr/sap/trans,2026-03-03,14,prdapp03,Application Server,46.48,280598.94
/usr/sap/trans,2026-03-03,15,prdapp02,Application Server,42.26,302723.89
/db2/log,2026-03-03,15,prdapp03,Database Log,44.95,144310.27
/usr/sap/trans,2026-03-03,15,prdapp02,Application Server,72.94,141872.33
/usr/sap/trans,2026-03-03,15,prdapp01,Application Server,45.8,284164.1
/db2/log,2026-03-03,15,prdapp01,Database Log,53.36,122263.96
/db2/log,2026-03-03,15,prdapp02,Database Log,41.78,152620.24
/sapmnt,2026-03-03,15,prdapp01,Application Server,46.21,141007.26
/db2/data,2026-03-03,16,prdapp03,Database Data,50.6,517996.54
/db2/log,2026-03-03,16,prdapp03,Database Log,64.06,94214.55
/sapmnt,2026-03-03,16,prdapp03,Application Server,44.92,144388.92
/usr/sap/trans,2026-03-03,16,prdapp02,Application Server,54.58,238131.61
/usr/sap/trans,2026-03-03,16,prdapp01,Application Server,65.37,181560.93
/db2/log,2026-03-03,16,prdapp01,Database Log,68.53,82496.72
/usr/sap/trans,2026-03-03,16,prdapp01,Application Server,74.92,131491.43
/sapmnt,2026-03-03,17,prdapp02,Application Server,54.18,120114.38
/db2/data,2026-03-03,17,prdapp01,Database Data,43.42,593284.3
/sapmnt,2026-03-03,17,prdapp02,Application Server,37.49,163866.21
/db2/data,2026-03-03,17,prdapp01,Database Data,64.0,377487.36
/sapmnt,2026-03-03,17,prdapp01,Application Server,48.95,133824.51
/usr/sap/trans,2026-03-03,17,prdapp03,Application Server,32.9,351797.25
/usr/sap/trans,2026-03-03,17,prdapp02,Application Server,38.35,323223.55
/db2/log,2026-03-03,18,prdapp02,Database Log,38.34,161637.99
/db2/data,2026-03-03,18,prdapp03,Database Data,73.79,274831.77
/db2/log,2026-03-03,18,prdapp01,Database Log,58.02,110048.05
/usr/sap/trans,2026-03-03,18,prdapp03,Application Server,65.16,182661.94
/sapmnt,2026-03-03,18,prdapp02,Application Server,55.58,116444.36
/sapmnt,2026-03-03,18,prdapp02,Application Server,43.42,148321.08
/db2/data,2026-03-03,18,prdapp02,Database Data,65.59,360815.0
/db2/data,2026-03-03,19,prdapp02,Database Data,67.07,345296.08
/db2/log,2026-03-03,19,prdapp02,Database Log,40.48,156028.11
/db2/data,2026-03-03,19,prdapp01,Database Data,55.5,466616.32
/sapmnt,2026-03-03,19,prdapp03,Application Server,55.37,116994.87
/db2/log,2026-03-03,19,prdapp02,Database Log,66.36,88185.24
/db2/data,2026-03-03,19,prdapp03,Database Data,60.19,417438.11
/sapmnt,2026-03-03,19,prdapp01,Application Server,59.47,106246.96
/db2/data,2026-03-03,20,prdapp01,Database Data,62.53,392901.43
/sapmnt,2026-03-03,20,prdapp02,Application Server,69.34,80373.35
/usr/sap/trans,2026-03-03,20,prdapp01,Application Server,35.85,336330.75
/db2/data,2026-03-03,20,prdapp01,Database Data,71.96,294020.71
/usr/sap/trans,2026-03-03,20,prdapp02,Application Server,71.92,147220.07
/usr/sap/trans,2026-03-03,20,prdapp01,Application Server,72.23,145594.78
/usr/sap/trans,2026-03-03,20,prdapp02,Application Server,73.06,141243.19
/db2/log,2026-03-03,21,prdapp02,Database Log,32.56,176789.91
/sapmnt,2026-03-03,21,prdapp02,Application Server,30.04,183395.94
/usr/sap/trans,2026-03-03,21,prdapp01,Application Server,66.96,173224.76
/db2/log,2026-03-03,21,prdapp02,Database Log,31.15,180486.14
/usr/sap/trans,2026-03-03,21,prdapp03,Application Server,35.63,337484.19
/db2/log,2026-03-03,21,prdapp02,Database Log,57.26,112040.35
/db2/data,2026-03-03,21,prdapp02,Database Data,64.92,367840.46
/usr/sap/trans,2026-03-03,22,prdapp02,Application Server,39.71,316093.24
/sapmnt,2026-03-03,22,prdapp03,Application Server,41.63,153013.45
/db2/data,2026-03-03,22,prdapp03,Database Data,66.26,353789.54
/usr/sap/trans,2026-03-03,22,prdapp02,Application Server,70.3,155713.54
/db2/log,2026-03-03,22,prdapp03,Database Log,41.57,153170.74
/db2/log,2026-03-03,22,prdapp03,Database Log,30.75,181534.72
/db2/data,2026-03-03,23,prdapp02,Database Data,57.48,445854.52
/db2/data,2026-03-03,23,prdapp01,Database Data,53.93,483078.96
/usr/sap/trans,2026-03-03,23,prdapp01,Application Server,62.35,197394.43
/db2/data,2026-03-03,23,prdapp03,Database Data,42.09,607230.36
/db2/log,2026-03-03,23,prdapp03,Database Log,63.3,96206.85
/sapmnt,2026-03-03,23,prdapp02,Application Server,37.9,162791.42
/db2/data,2026-03-03,23,prdapp03,Database Data,58.66,433481.32
/db2/data,2026-03-04,0,prdapp03,Database Data,33.61,696149.61
/db2/data,2026-03-04,0,prdapp02,Database Data,54.27,479513.8
/sapmnt,2026-03-04,0,prdapp02,Application Server,50.99,128476.77
/db2/data,2026-03-04,0,prdapp02,Database Data,66.92,346868.94
/db2/data,2026-03-04,0,prdapp01,Database Data,47.74,547985.82
/db2/log,2026-03-04,0,prdapp03,Database Log,46.24,140928.61
/sapmnt,2026-03-04,0,prdapp03,Application Server,50.49,129787.49
/sapmnt,2026-03-04,1,prdapp01,Application Server,74.88,65850.57
/usr/sap/trans,2026-03-04,1,prdapp03,Application Server,73.67,138045.03
/db2/data,2026-03-04,1,prdapp01,Database Data,57.87,441765.07
/usr/sap/trans,2026-03-04,1,prdapp01,Application Server,53.45,244056.06
/db2/data,2026-03-04,1,prdapp01,Database Data,66.24,353999.26
/sapmnt,2026-03-04,1,prdapp02,Application Server,61.89,99903.08
/sapmnt,2026-03-04,1,prdapp03,Application Server,49.1,133431.3
/usr/sap/trans,2026-03-04,2,prdapp03,Application Server,69.43,160274.84
/sapmnt,2026-03-04,2,prdapp01,Application Server,71.03,75943.12
/usr/sap/trans,2026-03-04,2,prdapp01,Application Server,42.89,299420.88
/db2/log,2026-03-04,2,prdapp02,Database Log,64.68,92589.26
/db2/data,2026-03-04,2,prdapp02,Database Data,58.22,438095.05
/sapmnt,2026-03-04,2,prdapp01,Application Server,45.4,143130.62
/db2/log,2026-03-04,2,prdapp03,Database Log,40.19,156788.33
/db2/log,2026-03-04,3,prdapp02,Database Log,34.57,171520.82
/usr/sap/trans,2026-03-04,3,prdapp03,Application Server,47.37,275932.77
/usr/sap/trans,2026-03-04,3,prdapp03,Application Server,73.06,141243.19
/db2/log,2026-03-04,3,prdapp02,Database Log,68.91,81500.57
/sapmnt,2026-03-04,3,prdapp01,Application Server,31.11,180591.0
/sapmnt,2026-03-04,3,prdapp01,Application Server,65.71,89889.18
/usr/sap/trans,2026-03-04,3,prdapp03,Application Server,50.73,258316.7
/db2/log,2026-03-04,4,prdapp01,Database Log,58.02,110048.05
/db2/data,2026-03-04,4,prdapp01,Database Data,63.92,378326.22
/db2/data,2026-03-04,4,prdapp01,Database Data,30.24,731486.62
/db2/log,2026-03-04,4,prdapp03,Database Log,37.98,162581.71
/sapmnt,2026-03-04,4,prdapp01,Application Server,35.6,168820.74
/sapmnt,2026-03-04,4,prdapp02,Application Server,39.38,158911.69
/usr/sap/trans,2026-03-04,4,prdapp01,Application Server,68.72,163997.29
/sapmnt,2026-03-04,5,prdapp01,Application Server,38.05,162398.21
/db2/data,2026-03-04,5,prdapp01,Database Data,65.67,359976.14
/db2/log,2026-03-04,5,prdapp03,Database Log,45.89,141846.12
/db2/data,2026-03-04,5,prdapp01,Database Data,45.18,574829.36
/sapmnt,2026-03-04,5,prdapp02,Application Server,68.76,81893.79
/usr/sap/trans,2026-03-04,5,prdapp02,Application Server,38.07,324691.56
/db2/log,2026-03-04,5,prdapp02,Database Log,40.43,156159.18
/db2/log,2026-03-04,6,prdapp02,Database Log,49.0,133693.44
/sapmnt,2026-03-04,6,prdapp01,Application Server,70.51,77306.27
/usr/sap/trans,2026-03-04,6,prdapp01,Application Server,47.34,276090.06
/usr/sap/trans,2026-03-04,6,prdapp02,Application Server,40.25,313262.08
/sapmnt,2026-03-04,6,prdapp01,Application Server,56.21,114792.86
/sapmnt,2026-03-04,6,prdapp02,Application Server,35.34,169502.31
/usr/sap/trans,2026-03-04,6,prdapp02,Application Server,55.31,234304.31
/usr/sap/trans,2026-03-04,7,prdapp01,Application Server,73.5,138936.32
/usr/sap/trans,2026-03-04,7,prdapp03,Application Server,40.52,311846.5
/usr/sap/trans,2026-03-04,7,prdapp01,Application Server,56.56,227750.71
/db2/data,2026-03-04,7,prdapp03,Database Data,46.14,564763.03
/sapmnt,2026-03-04,7,prdapp01,Application Server,61.65,100532.22
/db2/log,2026-03-04,7,prdapp03,Database Log,60.72,102970.16
/db2/data,2026-03-04,7,prdapp03,Database Data,46.46,561407.59
/db2/log,2026-03-04,8,prdapp01,Database Log,58.78,108055.76
/db2/data,2026-03-04,8,prdapp01,Database Data,65.65,360185.86
/db2/data,2026-03-04,8,prdapp01,Database Data,45.9,567279.62
/db2/log,2026-03-04,8,prdapp01,Database Log,65.93,89312.46
/db2/data,2026-03-04,8,prdapp02,Database Data,70.49,309434.78
/db2/data,2026-03-04,8,prdapp02,Database Data,44.97,577031.37
/usr/sap/trans,2026-03-04,8,prdapp01,Application Server,49.79,263245.0
/db2/log,2026-03-04,9,prdapp01,Database Log,43.64,147744.36
/usr/sap/trans,2026-03-04,9,prdapp01,Application Server,58.9,215482.37
/db2/data,2026-03-04,9,prdapp03,Database Data,31.74,715757.98
/sapmnt,2026-03-04,9,prdapp01,Application Server,35.95,167903.23
/db2/log,2026-03-04,9,prdapp03,Database Log,40.4,156237.82
/db2/log,2026-03-04,9,prdapp03,Database Log,40.11,156998.04
/db2/data,2026-03-04,10,prdapp03,Database Data,48.09,544315.8
/sapmnt,2026-03-04,10,prdapp03,Application Server,72.39,72377.96
/db2/log,2026-03-04,10,prdapp01,Database Log,41.92,152253.24
/db2/log,2026-03-04,10,prdapp03,Database Log,39.55,158466.05
/db2/data,2026-03-04,10,prdapp03,Database Data,33.77,694471.88
/sapmnt,2026-03-04,10,prdapp01,Application Server,33.59,174089.83
/usr/sap/trans,2026-03-04,10,prdapp03,Application Server,48.0,272629.76
/usr/sap/trans,2026-03-04,11,prdapp03,Application Server,32.5,353894.4
/db2/data,2026-03-04,11,prdapp01,Database Data,70.8,306184.19
/db2/log,2026-03-04,11,prdapp02,Database Log,34.23,172412.11
/db2/log,2026-03-04,11,prdapp02,Database Log,64.99,91776.61
/sapmnt,2026-03-04,11,prdapp02,Application Server,56.7,113508.35
/sapmnt,2026-03-04,11,prdapp03,Application Server,65.8,89653.25
/sapmnt,2026-03-04,11,prdapp03,Application Server,63.33,96128.2
/sapmnt,2026-03-04,12,prdapp01,Application Server,56.94,112879.21
/usr/sap/trans,2026-03-04,12,prdapp03,Application Server,57.44,223136.97
/usr/sap/trans,2026-03-04,12,prdapp03,Application Server,62.87,194668.13
/db2/log,2026-03-04,12,prdapp02,Database Log,39.7,158072.83
/db2/data,2026-03-04,12,prdapp01,Database Data,74.79,264346.01
/usr/sap/trans,2026-03-04,12,prdapp02,Application Server,52.04,251448.52
/db2/data,2026-03-04,12,prdapp02,Database Data,58.91,430859.88
/db2/data,2026-03-04,13,prdapp01,Database Data,60.23,417018.68
/db2/data,2026-03-04,13,prdapp01,Database Data,46.31,562980.45
/sapmnt,2026-03-04,13,prdapp02,Application Server,51.79,126379.62
/sapmnt,2026-03-04,13,prdapp01,Application Server,41.91,152279.45
/db2/data,2026-03-04,13,prdapp03,Database Data,67.25,343408.64
/db2/data,2026-03-04,13,prdapp01,Database Data,55.57,465882.32
/db2/log,2026-03-04,13,prdapp02,Database Log,47.53,137546.96
/sapmnt,2026-03-04,14,prdapp03,Application Server,38.6,160956.42
/db2/data,2026-03-04,14,prdapp02,Database Data,39.42,635227.34
/usr/sap/trans,2026-03-04,14,prdapp03,Application Server,41.69,305712.33
/db2/data,2026-03-04,14,prdapp02,Database Data,30.97,723832.01
/sapmnt,2026-03-04,14,prdapp01,Application Server,53.28,122473.68
/db2/log,2026-03-04,14,prdapp01,Database Log,40.06,157129.11
/sapmnt,2026-03-04,14,prdapp02,Application Server,64.05,94240.77
/db2/data,2026-03-04,15,prdapp02,Database Data,37.5,655360.0
/db2/data,2026-03-04,15,prdapp02,Database Data,69.14,323590.55
/sapmnt,2026-03-04,15,prdapp01,Application Server,30.14,183133.8
/db2/data,2026-03-04,15,prdapp02,Database Data,64.68,370357.04
/usr/sap/trans,2026-03-04,15,prdapp03,Application Server,54.94,236244.17
/db2/data,2026-03-04,15,prdapp03,Database Data,61.99,398563.74
