Date,Hour,5minLoadAverage[QL],User Utilization[%],System Utilization[%],Idle[%],Idle True[%],Number of CPUs
2026-01-24,0,0.85,11.82,-5.6,93.78,93.68,16
2026-01-24,0,4.0,19.53,9.77,70.7,70.24,16
2026-01-24,1,2.75,15.34,5.55,79.11,78.68,16
2026-01-24,1,4.47,3.76,21.53,74.71,73.27,16
2026-01-24,1,2.81,14.66,3.12,82.22,81.91,16
2026-01-24,1,2.99,10.45,6.96,82.59,82.36,16
2026-01-24,1,2.16,17.93,-5.26,87.33,86.84,16
2026-01-24,1,3.94,12.09,8.98,78.93,77.73,16
2026-01-24,1,1.81,16.44,-6.41,89.97,89.83,16
2026-01-24,2,4.15,19.63,9.36,71.01,69.61,16
2026-01-24,2,3.63,12.74,7.56,79.7,78.24,16
2026-01-24,2,4.04,8.9,13.08,78.02,77.18,16
2026-01-24,2,1.15,12.7,-6.55,93.85,93.61,16
2026-01-24,2,3.84,13.93,13.73,72.34,72.02,16
2026-01-24,2,1.16,15.74,-8.91,93.17,93.06,16
2026-01-24,2,5.08,7.71,19.98,72.31,71.15,16
2026-01-24,3,3.21,17.0,0.22,82.78,81.22,16
2026-01-24,3,2.68,4.41,11.18,84.41,84.4,16
2026-01-24,3,2.69,4.96,12.54,82.5,81.85,16
2026-01-24,3,1.96,4.96,9.21,85.83,85.37,16
2026-01-24,3,1.28,19.32,-10.99,91.67,91.53,16
2026-01-24,3,1.98,4.96,6.22,88.82,87.29,16
2026-01-24,3,1.77,9.5,3.66,86.84,85.3,16
2026-01-24,4,0.93,13.5,-6.33,92.83,91.05,16
2026-01-24,4,4.31,15.62,10.98,73.4,72.44,16
2026-01-24,4,3.35,18.73,0.33,80.94,79.72,16
2026-01-24,4,3.76,6.27,18.38,75.35,74.29,16
2026-01-24,4,4.21,6.04,18.75,75.21,73.73,16
2026-01-24,4,1.84,11.86,1.51,86.63,85.42,16
2026-01-24,4,1.34,4.53,5.84,89.63,88.15,16
2026-01-24,5,3.0,11.92,4.12,83.96,82.94,16
2026-01-24,5,1.16,8.55,-0.05,91.5,90.72,16
2026-01-24,5,2.73,3.29,11.8,84.91,83.85,16
2026-01-24,5,3.78,19.91,5.25,74.84,74.61,16
2026-01-24,5,3.59,16.78,3.71,79.51,79.18,16
2026-01-24,5,4.93,15.17,14.8,70.03,69.93,16
2026-01-24,5,3.86,12.92,8.45,78.63,78.28,16
2026-01-24,6,1.45,10.71,-0.12,89.41,88.03,16
2026-01-24,6,4.1,12.34,12.89,74.77,74.67,16
2026-01-24,6,3.7,5.22,15.1,79.68,79.3,16
2026-01-24,6,3.25,15.62,7.9,76.48,75.07,16
2026-01-24,6,3.6,3.91,22.57,73.52,72.76,16
2026-01-24,6,2.13,12.48,2.16,85.36,84.47,16
2026-01-24,6,4.5,10.53,15.31,74.16,73.6,16
2026-01-24,7,4.3,13.04,14.83,72.13,71.3,16
2026-01-24,7,5.04,12.03,14.72,73.25,73.04,16
2026-01-24,7,3.77,19.2,8.12,72.68,71.69,16
2026-01-24,7,1.39,3.13,4.91,91.96,91.28,16
2026-01-24,7,1.08,4.0,4.34,91.66,89.89,16
2026-01-24,7,3.43,19.26,1.66,79.08,78.93,16
2026-01-24,7,1.92,10.19,0.6,89.21,88.23,16
2026-01-24,8,2.57,13.03,1.4,85.57,84.49,16
2026-01-24,8,4.02,17.34,3.96,78.7,77.57,16
2026-01-24,8,4.27,5.33,18.39,76.28,76.04,16
2026-01-24,8,2.43,3.75,14.71,81.54,79.91,16
2026-01-24,8,3.82,5.08,21.96,72.96,72.64,16
2026-01-24,8,1.41,10.01,-0.16,90.15,89.68,16
2026-01-24,8,2.99,19.03,-0.26,81.23,80.05,16
2026-01-24,9,2.6,3.22,16.18,80.6,79.06,16
2026-01-24,9,1.96,4.83,7.0,88.17,87.05,16
2026-01-24,9,1.09,8.83,-0.54,91.71,90.07,16
2026-01-24,9,3.75,9.95,17.94,72.11,71.4,16
2026-01-24,9,5.44,8.65,20.0,71.35,70.94,16
2026-01-24,9,1.83,19.49,-9.81,90.32,89.03,16
2026-01-24,9,2.39,9.81,7.89,82.3,80.98,16
2026-01-24,10,3.77,10.4,14.69,74.91,73.44,16
2026-01-24,10,1.47,10.6,-2.09,91.49,90.9,16
2026-01-24,10,2.48,6.48,8.62,84.9,84.04,16
2026-01-24,10,3.85,16.66,5.0,78.34,78.34,16
2026-01-24,10,2.79,16.77,-1.94,85.17,83.73,16
2026-01-24,10,1.08,18.12,-11.17,93.05,92.75,16
2026-01-24,11,3.77,4.09,22.19,73.72,72.77,16
2026-01-24,11,3.49,3.32,23.22,73.46,73.25,16
2026-01-24,11,4.43,4.7,18.65,76.65,75.75,16
2026-01-24,11,1.94,4.15,10.18,85.67,84.0,16
2026-01-24,11,3.51,10.95,7.88,81.17,80.34,16
2026-01-24,11,4.16,7.47,21.6,70.93,70.57,16
2026-01-24,11,1.77,16.95,-6.16,89.21,88.41,16
2026-01-24,12,15.32,83.93,9.07,7.0,6.8,16
2026-01-24,12,14.36,84.15,12.7,3.15,3.05,16
2026-01-24,12,12.82,82.18,16.1,1.72,1.59,16
2026-01-24,12,15.04,81.96,12.14,5.9,5.69,16
2026-01-24,12,14.5,80.58,10.29,9.13,8.93,16
2026-01-24,12,15.26,79.26,18.5,2.24,2.03,16
2026-01-24,12,17.39,82.06,16.74,1.2,1.13,16
2026-01-24,13,3.77,19.24,8.21,72.55,72.42,16
2026-01-24,13,2.94,11.25,6.63,82.12,82.04,16
2026-01-24,13,3.71,15.96,7.83,76.21,75.95,16
2026-01-24,13,4.1,11.76,12.97,75.27,74.8,16
2026-01-24,13,3.8,4.94,17.83,77.23,76.56,16
2026-01-24,13,1.42,16.98,-7.16,90.18,88.5,16
2026-01-24,13,1.08,19.25,-11.34,92.09,91.81,16
2026-01-24,14,4.58,10.83,13.81,75.36,73.93,16
2026-01-24,14,1.62,9.98,-1.09,91.11,89.48,16
2026-01-24,14,2.3,13.72,-0.24,86.52,85.93,16
2026-01-24,14,3.83,18.33,5.18,76.49,76.26,16
2026-01-24,14,0.98,9.28,-3.61,94.33,92.6,16
2026-01-24,14,2.8,11.58,3.04,85.38,84.55,16
2026-01-24,14,2.05,18.26,-2.88,84.62,84.45,16
2026-01-24,15,3.03,17.22,1.67,81.11,79.52,16
2026-01-24,15,1.99,14.25,1.06,84.69,83.49,16
2026-01-24,15,1.46,12.29,-2.8,90.51,88.83,16
2026-01-24,15,3.19,5.73,17.77,76.5,75.79,16
2026-01-24,15,1.11,11.87,-5.54,93.67,93.45,16
2026-01-24,15,3.67,19.53,4.64,75.83,75.8,16
2026-01-24,15,0.87,4.05,2.64,93.31,92.45,16
2026-01-24,16,2.82,8.44,8.06,83.5,82.53,16
2026-01-24,16,1.52,6.21,3.07,90.72,89.23,16
2026-01-24,16,3.84,16.0,6.51,77.49,76.57,16
2026-01-24,16,1.2,11.49,-4.84,93.35,92.44,16
2026-01-24,16,3.81,14.4,8.84,76.76,75.48,16
2026-01-24,16,2.87,15.79,1.59,82.62,81.73,16
2026-01-24,16,0.85,11.11,-6.09,94.98,94.85,16
2026-01-24,17,3.16,6.9,16.42,76.68,76.05,16
2026-01-24,17,1.0,12.88,-5.5,92.62,90.93,16
2026-01-24,17,2.78,12.38,6.94,80.68,79.86,16
2026-01-24,17,2.91,16.74,1.07,82.19,81.65,16
2026-01-24,17,4.34,9.02,15.38,75.6,75.18,16
2026-01-24,17,3.16,16.68,1.81,81.51,81.18,16
2026-01-24,17,3.34,3.77,16.28,79.95,78.82,16
2026-01-24,18,2.96,17.2,2.26,80.54,79.96,16
2026-01-24,18,2.54,18.9,-2.57,83.67,83.2,16
2026-01-24,18,3.65,5.58,17.78,76.64,75.89,16
2026-01-24,18,3.62,9.56,16.62,73.82,72.84,16
2026-01-24,18,1.12,7.13,-0.47,93.34,92.56,16
2026-01-24,18,4.39,3.01,20.11,76.88,76.18,16
2026-01-24,18,0.92,7.52,-1.52,94.0,93.58,16
2026-01-24,19,1.96,3.7,8.88,87.42,86.07,16
2026-01-24,19,1.03,5.57,-0.2,94.63,93.49,16
2026-01-24,19,2.18,4.16,12.66,83.18,82.52,16
2026-01-24,19,1.76,4.26,4.91,90.83,89.18,16
2026-01-24,19,3.91,19.9,7.28,72.82,72.67,16
2026-01-24,19,1.86,13.88,-0.41,86.53,86.51,16
2026-01-24,19,1.35,9.93,-0.45,90.52,89.08,16
2026-01-24,20,2.54,3.01,15.11,81.88,80.91,16
2026-01-24,20,3.82,8.46,15.32,76.22,76.1,16
2026-01-24,20,3.72,14.91,5.07,80.02,79.67,16
2026-01-24,20,3.35,15.76,5.23,79.01,78.94,16
2026-01-24,20,3.98,10.29,13.16,76.55,75.96,16
2026-01-24,20,1.46,7.65,0.52,91.83,91.27,16
2026-01-24,20,3.44,10.99,8.6,80.41,80.16,16
2026-01-24,21,1.22,4.11,3.48,92.41,92.28,16
2026-01-24,21,2.04,12.74,-0.24,87.5,86.79,16
2026-01-24,21,3.71,18.43,10.52,71.05,70.4,16
2026-01-24,21,2.9,5.47,14.51,80.02,79.75,16
2026-01-24,21,2.55,17.41,1.52,81.07,80.12,16
2026-01-24,21,3.73,6.14,18.2,75.66,74.64,16
2026-01-24,22,3.51,10.18,10.41,79.41,78.24,16
2026-01-24,22,2.41,14.88,-0.32,85.44,85.29,16
2026-01-24,22,2.02,8.3,4.29,87.41,86.62,16
2026-01-24,22,2.36,17.73,-1.91,84.18,83.66,16
2026-01-24,22,2.01,16.66,-1.37,84.71,84.67,16
2026-01-24,22,3.75,13.18,13.72,73.1,71.84,16
2026-01-24,22,1.28,19.91,-11.03,91.12,90.72,16
2026-01-24,23,0.92,3.76,3.02,93.22,93.01,16
2026-01-24,23,2.59,15.38,2.76,81.86,80.91,16
2026-01-24,23,2.31,12.44,2.66,84.9,84.48,16
2026-01-24,23,3.3,19.59,-0.12,80.53,79.32,16
2026-01-24,23,4.58,8.57,18.93,72.5,71.89,16
2026-01-24,23,3.49,3.42,17.11,79.47,77.89,16
2026-01-24,23,2.98,8.08,7.61,84.31,83.98,16
2026-01-25,0,4.56,18.65,5.09,76.26,74.81,16
2026-01-25,0,2.37,18.35,-5.41,87.06,85.8,16
2026-01-25,0,2.18,9.98,4.69,85.33,84.36,16
2026-01-25,0,3.58,16.94,2.16,80.9,79.54,16
2026-01-25,0,3.46,11.33,10.8,77.87,77.66,16
2026-01-25,0,3.13,10.66,5.9,83.44,81.82,16
2026-01-25,0,1.73,6.27,4.53,89.2,89.14,16
2026-01-25,1,2.63,7.12,7.66,85.22,84.24,16
2026-01-25,1,3.21,9.48,14.07,76.45,75.54,16
2026-01-25,1,2.07,8.72,5.44,85.84,85.45,16
2026-01-25,1,4.1,13.26,14.03,72.71,72.18,16
2026-01-25,1,1.07,18.84,-11.97,93.13,91.28,16
2026-01-25,1,1.2,5.59,3.02,91.39,89.78,16
2026-01-25,1,1.74,19.39,-8.44,89.05,88.07,16
2026-01-25,2,2.01,5.28,8.3,86.42,85.23,16
2026-01-25,2,4.13,4.34,23.98,71.68,70.29,16
2026-01-25,2,0.99,18.48,-13.07,94.59,92.87,16
2026-01-25,2,1.63,16.55,-6.93,90.38,89.03,16
2026-01-25,2,0.84,18.38,-13.21,94.83,92.95,16
2026-01-25,2,4.33,19.69,7.6,72.71,72.11,16
2026-01-25,2,2.35,6.33,11.31,82.36,81.63,16
2026-01-25,3,17.67,77.17,17.05,5.78,5.71,16
2026-01-25,3,12.44,75.46,15.57,8.97,8.91,16
2026-01-25,3,15.67,87.05,5.77,7.18,7.03,16
2026-01-25,3,13.26,72.22,23.53,4.25,3.89,16
2026-01-25,3,18.08,84.71,13.25,2.04,1.89,16
2026-01-25,3,16.87,83.93,12.65,3.42,3.23,16
2026-01-25,3,13.74,79.22,12.12,8.66,8.25,16
2026-01-25,4,17.32,89.67,2.14,8.19,7.51,16
2026-01-25,4,16.94,83.43,14.82,1.75,1.6,16
2026-01-25,4,17.48,75.06,22.61,2.33,2.17,16
2026-01-25,4,17.0,70.63,19.57,9.8,9.08,16
2026-01-25,4,15.39,75.7,21.76,2.54,2.45,16
2026-01-25,4,12.31,86.91,5.69,7.4,7.3,16
2026-01-25,4,18.83,88.69,9.91,1.4,1.29,16
2026-01-25,5,16.98,85.31,11.84,2.85,2.72,16
2026-01-25,5,18.16,84.67,10.42,4.91,4.88,16
2026-01-25,5,13.48,77.96,17.53,4.51,4.47,16
2026-01-25,5,12.94,83.57,9.79,6.64,6.4,16
2026-01-25,5,15.97,86.65,11.65,1.7,1.56,16
2026-01-25,5,14.03,87.95,5.2,6.85,6.73,16
2026-01-25,5,13.21,86.02,13.85,0.13,0.12,16
2026-01-25,6,13.3,86.53,5.63,7.84,7.81,16
2026-01-25,6,17.79,77.73,15.12,7.15,6.57,16
2026-01-25,6,16.34,80.91,9.3,9.79,9.13,16
2026-01-25,6,13.89,76.62,20.71,2.67,2.64,16
2026-01-25,6,16.75,88.42,8.52,3.06,2.76,16
2026-01-25,6,17.22,71.38,22.28,6.34,5.77,16
2026-01-25,6,12.65,80.28,15.31,4.41,4.19,16
2026-01-25,7,2.8,7.74,11.64,80.62,80.6,16
2026-01-25,7,1.74,7.45,5.8,86.75,85.64,16
2026-01-25,7,2.88,17.94,-1.23,83.29,82.99,16
2026-01-25,7,3.23,10.66,7.46,81.88,81.26,16
2026-01-25,7,5.09,14.07,13.25,72.68,72.16,16
2026-01-25,7,1.61,13.94,-2.09,88.15,86.95,16
2026-01-25,7,2.39,11.71,4.87,83.42,83.35,16
2026-01-25,8,2.73,13.58,2.95,83.47,82.44,16
2026-01-25,8,0.98,16.2,-10.9,94.7,93.81,16
2026-01-25,8,2.08,8.2,2.69,89.11,88.4,16
2026-01-25,8,2.42,17.24,0.73,82.03,81.54,16
2026-01-25,8,1.29,7.31,1.7,90.99,90.41,16
2026-01-25,8,1.58,19.77,-10.03,90.26,90.01,16
2026-01-25,9,0.81,5.98,-0.07,94.09,93.55,16
2026-01-25,9,3.91,6.85,18.06,75.09,74.42,16
2026-01-25,9,2.33,16.47,0.49,83.04,81.77,16
2026-01-25,9,3.53,12.34,14.84,72.82,72.3,16
2026-01-25,9,0.99,17.99,-10.99,93.0,91.43,16
2026-01-25,9,4.46,18.71,6.98,74.31,74.11,16
2026-01-25,9,2.1,5.48,10.59,83.93,82.61,16
2026-01-25,10,3.47,5.99,21.09,72.92,71.73,16
2026-01-25,10,4.33,10.84,17.58,71.58,70.9,16
2026-01-25,10,4.8,17.3,11.57,71.13,69.75,16
2026-01-25,10,1.44,14.5,-6.2,91.7,91.55,16
2026-01-25,10,3.78,16.9,10.06,73.04,72.38,16
2026-01-25,10,3.56,4.05,16.36,79.59,78.15,16
2026-01-25,10,1.09,8.43,-0.87,92.44,91.13,16
2026-01-25,11,1.14,15.84,-9.43,93.59,92.82,16
2026-01-25,11,3.77,16.03,7.06,76.91,76.58,16
2026-01-25,11,5.07,9.95,16.59,73.46,72.45,16
2026-01-25,11,2.83,4.66,17.43,77.91,77.41,16
2026-01-25,11,2.06,10.77,0.9,88.33,88.32,16
2026-01-25,11,1.04,16.9,-9.8,92.9,91.05,16
2026-01-25,11,3.95,9.45,12.31,78.24,77.84,16
2026-01-25,12,3.38,3.78,17.93,78.29,78.14,16
2026-01-25,12,1.01,7.57,0.01,92.42,91.29,16
2026-01-25,12,1.35,9.31,-1.93,92.62,91.5,16
2026-01-25,12,2.31,18.16,-5.88,87.72,87.2,16
2026-01-25,12,0.79,10.6,-5.27,94.67,92.78,16
2026-01-25,12,2.91,18.58,1.45,79.97,79.68,16
2026-01-25,12,2.2,13.46,1.07,85.47,83.83,16
2026-01-25,13,2.25,10.13,5.83,84.04,82.69,16
2026-01-25,13,2.65,15.34,0.81,83.85,82.81,16
2026-01-25,13,2.56,10.8,9.07,80.13,79.15,16
2026-01-25,13,4.48,12.44,11.71,75.85,74.99,16
2026-01-25,13,2.7,19.92,-4.06,84.14,83.25,16
2026-01-25,13,2.71,9.19,8.68,82.13,81.5,16
2026-01-25,13,2.02,10.71,4.51,84.78,83.39,16
2026-01-25,14,2.67,14.78,3.86,81.36,80.35,16
2026-01-25,14,5.09,10.34,19.1,70.56,69.27,16
2026-01-25,14,0.85,19.38,-14.09,94.71,93.68,16
2026-01-25,14,2.36,9.46,6.56,83.98,83.77,16
2026-01-25,14,5.35,15.94,12.09,71.97,71.76,16
2026-01-25,14,2.8,18.99,-3.28,84.29,84.18,16
2026-01-25,14,2.84,19.52,1.45,79.03,78.26,16
2026-01-25,15,3.14,4.53,13.3,82.17,81.0,16
2026-01-25,15,2.36,6.14,11.65,82.21,81.2,16
2026-01-25,15,2.26,13.96,2.49,83.55,83.21,16
2026-01-25,15,3.79,9.85,17.85,72.3,71.88,16
2026-01-25,15,3.7,13.25,10.09,76.66,75.38,16
2026-01-25,15,2.98,3.91,13.28,82.81,81.28,16
2026-01-25,15,0.77,15.26,-10.15,94.89,94.67,16
2026-01-25,16,1.22,12.41,-5.32,92.91,91.25,16
2026-01-25,16,3.22,3.77,16.91,79.32,79.06,16
2026-01-25,16,2.36,12.83,4.53,82.64,80.99,16
2026-01-25,16,1.36,3.0,5.26,91.74,90.82,16
2026-01-25,16,0.93,13.75,-7.2,93.45,91.67,16
2026-01-25,16,1.63,7.68,4.72,87.6,86.45,16
2026-01-25,16,4.71,7.73,17.98,74.29,74.03,16
2026-01-25,17,0.87,18.63,-13.43,94.8,93.86,16
2026-01-25,17,1.03,7.76,0.05,92.19,91.98,16
2026-01-25,17,2.88,18.51,-0.65,82.14,81.57,16
2026-01-25,17,3.48,10.69,15.29,74.02,72.93,16
2026-01-25,17,0.84,19.01,-13.85,94.84,93.08,16
2026-01-25,17,0.89,3.11,3.61,93.28,92.86,16
2026-01-25,17,1.82,13.91,-3.57,89.66,89.56,16
2026-01-25,18,3.65,9.32,19.2,71.48,70.22,16
2026-01-25,18,4.87,16.72,8.83,74.45,73.65,16
2026-01-25,18,2.39,10.27,3.31,86.42,85.24,16
2026-01-25,18,5.3,19.1,9.81,71.09,70.18,16
2026-01-25,18,2.48,5.31,13.68,81.01,80.72,16
2026-01-25,18,3.16,13.09,5.35,81.56,81.25,16
2026-01-25,19,5.41,18.4,11.48,70.12,69.4,16
2026-01-25,19,2.02,12.76,0.9,86.34,86.13,16
2026-01-25,19,2.07,6.86,5.36,87.78,87.25,16
2026-01-25,19,1.65,10.02,0.04,89.94,89.08,16
2026-01-25,19,4.1,8.86,15.81,75.33,75.12,16
2026-01-25,19,4.18,4.96,18.06,76.98,76.17,16
2026-01-25,19,5.21,15.26,12.54,72.2,71.66,16
2026-01-25,20,0.9,8.28,-2.72,94.44,92.93,16
2026-01-25,20,3.21,16.15,8.52,75.33,74.98,16
2026-01-25,20,3.7,16.17,5.52,78.31,76.98,16
2026-01-25,20,3.69,4.17,15.75,80.08,79.57,16
2026-01-25,20,3.73,16.44,8.23,75.33,75.15,16
2026-01-25,20,3.53,17.01,6.59,76.4,76.04,16
2026-01-25,20,1.29,4.03,3.01,92.96,91.88,16
2026-01-25,21,0.86,15.67,-10.15,94.48,93.41,16
2026-01-25,21,2.2,15.2,0.09,84.71,83.39,16
2026-01-25,21,3.32,6.32,16.19,77.49,76.78,16
2026-01-25,21,4.88,9.5,16.08,74.42,74.12,16
2026-01-25,21,1.36,8.06,-0.75,92.69,92.63,16
2026-01-25,21,2.97,3.9,12.6,83.5,82.38,16
2026-01-25,21,1.07,9.69,-2.87,93.18,92.63,16
2026-01-25,22,2.99,19.34,2.27,78.39,76.95,16
2026-01-25,22,2.07,3.17,12.72,84.11,83.65,16
2026-01-25,22,0.86,8.52,-1.94,93.42,93.24,16
2026-01-25,22,2.73,3.47,10.81,85.72,84.54,16
2026-01-25,22,5.27,19.17,8.29,72.54,71.43,16
2026-01-25,22,3.07,9.59,8.84,81.57,80.77,16
2026-01-25,22,2.22,16.69,-3.86,87.17,85.67,16
2026-01-25,23,2.63,14.67,4.2,81.13,80.14,16
2026-01-25,23,2.64,13.56,0.59,85.85,84.83,16
2026-01-25,23,4.16,7.56,14.56,77.88,77.76,16
2026-01-25,23,2.21,18.18,-5.24,87.06,87.06,16
2026-01-25,23,4.72,16.34,9.1,74.56,74.41,16
2026-01-25,23,3.86,3.18,17.89,78.93,78.87,16
2026-01-25,23,1.63,3.86,7.15,88.99,88.46,16
2026-01-26,0,4.01,18.82,2.75,78.43,78.21,16
2026-01-26,0,3.53,14.67,6.65,78.68,78.36,16
2026-01-26,0,2.96,8.78,10.22,81.0,80.82,16
2026-01-26,0,4.52,4.7,24.2,71.1,70.87,16
2026-01-26,0,3.31,13.11,12.11,74.78,73.48,16
2026-01-26,0,3.58,14.46,6.69,78.85,78.44,16
2026-01-26,0,0.94,17.1,-9.94,92.84,92.22,16
2026-01-26,1,0.77,14.52,-9.08,94.56,93.21,16
2026-01-26,1,4.15,6.46,15.94,77.6,77.17,16
2026-01-26,1,3.52,5.14,21.9,72.96,71.91,16
2026-01-26,1,4.69,13.4,11.24,75.36,73.92,16
2026-01-26,1,3.83,8.1,14.79,77.11,75.68,16
2026-01-26,1,5.1,14.12,13.54,72.34,71.21,16
2026-01-26,1,2.19,12.27,2.32,85.41,84.0,16
2026-01-26,2,1.69,14.66,-3.41,88.75,88.59,16
2026-01-26,2,4.45,3.57,25.29,71.14,70.27,16
2026-01-26,2,2.3,3.22,14.61,82.17,82.07,16
2026-01-26,2,2.56,18.45,-2.73,84.28,84.18,16
2026-01-26,2,4.08,10.47,17.69,71.84,70.96,16
2026-01-26,2,1.69,19.93,-9.39,89.46,89.27,16
2026-01-26,2,1.79,18.13,-5.49,87.36,85.83,16
2026-01-26,3,4.34,8.21,16.94,74.85,74.62,16
2026-01-26,3,0.82,3.35,1.99,94.66,94.4,16
2026-01-26,3,2.77,17.39,1.15,81.46,81.07,16
2026-01-26,3,3.84,8.91,20.89,70.2,69.02,16
2026-01-26,3,2.41,8.32,9.35,82.33,82.31,16
2026-01-26,3,2.92,10.81,9.41,79.78,78.64,16
2026-01-26,3,2.54,14.25,1.2,84.55,83.92,16
2026-01-26,4,1.57,6.76,3.76,89.48,88.08,16
2026-01-26,4,4.55,16.39,11.23,72.38,70.95,16
2026-01-26,4,1.82,17.26,-3.34,86.08,85.89,16
2026-01-26,4,3.91,19.3,4.59,76.11,75.56,16
2026-01-26,4,3.63,3.24,16.41,80.35,79.15,16
2026-01-26,4,4.84,10.55,16.53,72.92,72.02,16
2026-01-26,4,2.18,18.24,-3.65,85.41,83.71,16
2026-01-26,5,1.03,8.68,-3.06,94.38,94.21,16
2026-01-26,5,2.37,12.23,3.71,84.06,83.71,16
2026-01-26,5,2.78,5.91,9.95,84.14,82.77,16
2026-01-26,5,1.53,9.72,1.0,89.28,88.05,16
2026-01-26,5,1.24,16.67,-7.75,91.08,90.02,16
2026-01-26,5,4.49,10.78,19.01,70.21,69.78,16
2026-01-26,6,4.69,19.72,5.62,74.66,73.55,16
2026-01-26,6,1.71,18.42,-5.79,87.37,85.84,16
2026-01-26,6,1.76,6.84,3.13,90.03,89.75,16
2026-01-26,6,4.14,14.91,14.94,70.15,69.01,16
2026-01-26,6,1.83,14.22,-0.4,86.18,85.5,16
2026-01-26,6,1.21,5.12,2.21,92.67,91.79,16
2026-01-26,6,2.38,9.22,8.56,82.22,80.58,16
2026-01-26,7,4.44,10.42,16.92,72.66,71.37,16
2026-01-26,7,4.0,15.42,6.27,78.31,77.61,16
2026-01-26,7,2.19,19.54,-3.76,84.22,83.32,16
2026-01-26,7,2.21,11.78,0.95,87.27,86.19,16
2026-01-26,7,1.78,18.59,-7.35,88.76,88.36,16
2026-01-26,7,1.44,17.59,-6.73,89.14,88.6,16
2026-01-26,7,1.03,5.63,-0.11,94.48,93.74,16
2026-01-26,8,2.69,11.65,6.36,81.99,80.63,16
2026-01-26,8,1.52,14.18,-6.23,92.05,91.8,16
2026-01-26,8,3.4,11.11,15.44,73.45,73.04,16
2026-01-26,8,3.48,8.01,17.55,74.44,73.27,16
2026-01-26,8,1.29,5.3,1.53,93.17,93.13,16
2026-01-26,8,5.45,7.74,20.78,71.48,70.18,16
2026-01-26,8,2.5,18.72,-5.09,86.37,85.91,16
2026-01-26,9,2.14,19.56,-8.25,88.69,87.03,16
2026-01-26,9,2.66,14.92,0.65,84.43,83.94,16
2026-01-26,9,1.96,5.17,6.44,88.39,87.92,16
2026-01-26,9,0.76,15.14,-9.61,94.47,93.1,16
2026-01-26,9,1.31,10.46,-1.77,91.31,89.72,16
2026-01-26,9,1.02,4.76,1.98,93.26,92.69,16
2026-01-26,9,4.03,15.91,9.24,74.85,74.7,16
2026-01-26,10,3.0,9.92,9.63,80.45,80.27,16
2026-01-26,10,5.2,3.98,25.95,70.07,70.05,16
2026-01-26,10,2.38,10.48,4.65,84.87,84.76,16
2026-01-26,10,2.85,13.39,6.66,79.95,79.29,16
2026-01-26,10,2.07,14.08,-3.28,89.2,88.64,16
2026-01-26,10,5.29,16.82,10.94,72.24,71.78,16
2026-01-26,10,3.68,17.71,10.44,71.85,70.84,16
2026-01-26,11,0.91,19.25,-12.87,93.62,92.84,16
2026-01-26,11,1.21,7.22,-0.82,93.6,91.78,16
2026-01-26,11,2.52,13.54,2.93,83.53,82.32,16
2026-01-26,11,4.93,17.77,8.46,73.77,72.41,16
2026-01-26,11,3.0,3.95,15.56,80.49,78.9,16
2026-01-26,11,1.5,10.1,-2.22,92.12,92.06,16
2026-01-26,11,2.63,17.91,2.26,79.83,79.76,16
2026-01-26,12,3.97,5.6,18.55,75.85,74.93,16
2026-01-26,12,1.64,4.03,5.87,90.1,88.95,16
2026-01-26,12,1.37,8.11,2.42,89.47,89.08,16
2026-01-26,12,0.87,6.34,-0.47,94.13,92.98,16
2026-01-26,12,1.61,12.65,-1.91,89.26,88.76,16
2026-01-26,12,3.14,5.84,16.6,77.56,76.95,16
2026-01-26,12,1.6,10.38,-1.54,91.16,90.04,16
2026-01-26,13,4.95,7.35,20.44,72.21,72.16,16
2026-01-26,13,2.51,15.56,-2.2,86.64,86.5,16
2026-01-26,13,2.17,14.45,1.68,83.87,82.73,16
2026-01-26,13,2.24,18.07,-0.94,82.87,82.06,16
2026-01-26,13,2.0,13.1,-1.47,88.37,88.28,16
2026-01-26,13,4.65,9.93,17.62,72.45,71.9,16
2026-01-26,13,2.02,15.09,-3.2,88.11,87.95,16
2026-01-26,14,2.58,6.75,8.98,84.27,83.23,16
2026-01-26,14,1.87,15.24,-5.36,90.12,89.92,16
2026-01-26,14,4.25,19.29,3.67,77.04,76.21,16
2026-01-26,14,1.92,7.01,6.32,86.67,85.57,16
2026-01-26,14,1.08,3.59,2.68,93.73,93.64,16
2026-01-26,14,4.79,9.22,18.84,71.94,71.52,16
2026-01-26,14,2.54,19.66,-2.15,82.49,80.89,16
2026-01-26,15,1.45,9.64,-1.23,91.59,91.18,16
2026-01-26,15,2.02,16.53,-3.41,86.88,86.01,16
2026-01-26,15,2.13,19.84,-7.64,87.8,87.31,16
2026-01-26,15,0.91,8.7,-2.27,93.57,93.41,16
2026-01-26,15,1.11,12.59,-6.77,94.18,93.12,16
2026-01-26,15,4.13,15.38,7.85,76.77,75.83,16
2026-01-26,15,3.8,10.33,10.11,79.56,79.25,16
2026-01-26,16,3.47,7.85,18.99,73.16,71.96,16
2026-01-26,16,2.28,8.64,3.92,87.44,85.71,16
2026-01-26,16,2.62,11.64,2.9,85.46,85.36,16
2026-01-26,16,4.52,5.42,19.95,74.63,73.73,16
2026-01-26,16,3.24,8.14,12.58,79.28,78.3,16
2026-01-26,16,4.99,3.23,23.95,72.82,72.71,16
2026-01-26,17,3.83,16.21,6.89,76.9,75.73,16
2026-01-26,17,4.87,5.08,21.95,72.97,71.78,16
